,question_id,bundle_id,correct_answer,part,tags,tag_0,tag_1,tag_2,tag_3,tag_4,tag_5,tag,tag_num,c_rate,id,num,c_num,tag_group
214,214,214,1,2,62 155 163 92 102,62,155,163,92,102,-1,"['62', '155', '163', '92', '102']",5,0.8160698299015219,214,22340,18231,4
215,215,215,3,2,129 143 30 92 29,129,143,30,92,29,-1,"['129', '143', '30', '92', '29']",5,0.8537409314947112,215,18057,15416,5
216,216,216,1,2,143 105 38 102,143,105,38,102,-1,-1,"['143', '105', '38', '102']",4,0.7798448972857025,216,24242,18905,5
217,217,217,0,2,143 71 29 102,143,71,29,102,-1,-1,"['143', '71', '29', '102']",4,0.6660612023512198,217,39639,26402,18
218,218,218,3,2,137 88 29 102,137,88,29,102,-1,-1,"['137', '88', '29', '102']",4,0.57343985697525,218,17899,10264,18
219,219,219,1,2,69 90 100 38 102,69,90,100,38,102,-1,"['69', '90', '100', '38', '102']",5,0.6585471944323619,219,13794,9084,4
220,220,220,0,2,148 32 92 102,148,32,92,102,-1,-1,"['148', '32', '92', '102']",4,0.646095794534721,220,16431,10616,18
221,221,221,3,2,143 176 38 92,143,176,38,92,-1,-1,"['143', '176', '38', '92']",4,0.8484898771988052,221,6026,5113,5
222,222,222,0,2,148 32 92 102,148,32,92,102,-1,-1,"['148', '32', '92', '102']",4,0.8237252663622526,222,21024,17318,18
223,223,223,3,2,2 100 92 102,2,100,92,102,-1,-1,"['2', '100', '92', '102']",4,0.7461234092610416,223,9351,6977,5
224,224,224,3,2,62 155 163 38 102,62,155,163,38,102,-1,"['62', '155', '163', '38', '102']",5,0.8079049764489044,224,9766,7890,4
225,225,225,1,2,143 20 29 102,143,20,29,102,-1,-1,"['143', '20', '29', '102']",4,0.7215071178927628,225,11731,8464,18
226,226,226,3,2,129 143 30 38 92,129,143,30,38,92,-1,"['129', '143', '30', '38', '92']",5,0.9300184162062615,226,9774,9090,4
227,227,227,0,2,143 140 92 102,143,140,92,102,-1,-1,"['143', '140', '92', '102']",4,0.579696394686907,227,1054,611,5
228,228,228,1,2,143 176 92 102,143,176,92,102,-1,-1,"['143', '176', '92', '102']",4,0.8275710518605333,228,6826,5649,5
229,229,229,0,2,143 105 38 92,143,105,38,92,-1,-1,"['143', '105', '38', '92']",4,0.8183186951066499,229,11955,9783,5
230,230,230,3,2,143 176 29 102,143,176,29,102,-1,-1,"['143', '176', '29', '102']",4,0.8375892769787692,230,10221,8561,5
231,231,231,1,2,90 100 92 102,90,100,92,102,-1,-1,"['90', '100', '92', '102']",4,0.7521915037086986,231,11864,8924,5
232,232,232,3,2,2 107 38 102,2,107,38,102,-1,-1,"['2', '107', '38', '102']",4,0.5800441284628586,232,12237,7098,5
233,233,233,1,2,129 143 30 38 102,129,143,30,38,102,-1,"['129', '143', '30', '38', '102']",5,0.8472222222222222,233,216,183,4
234,234,234,0,2,143 176 38 102,143,176,38,102,-1,-1,"['143', '176', '38', '102']",4,0.7217975588706694,234,16222,11709,5
235,235,235,3,2,137 88 92 102,137,88,92,102,-1,-1,"['137', '88', '92', '102']",4,0.49136011873211066,235,18866,9270,18
236,236,236,3,2,129 17 56 38 102,129,17,56,38,102,-1,"['129', '17', '56', '38', '102']",5,0.6630351498898573,236,41764,27691,4
237,237,237,1,2,143 140 69 38 92,143,140,69,38,92,-1,"['143', '140', '69', '38', '92']",5,0.7797790754942658,237,14213,11083,4
238,238,238,1,2,2 107 38 102,2,107,38,102,-1,-1,"['2', '107', '38', '102']",4,0.8116883116883117,238,154,125,5
239,239,239,0,2,155 163 38 102,155,163,38,102,-1,-1,"['155', '163', '38', '102']",4,0.5133486704831203,239,18691,9595,5
240,240,240,0,2,143 114 38 92,143,114,38,92,-1,-1,"['143', '114', '38', '92']",4,0.495884982727088,240,19684,9761,5
241,241,241,0,2,143 141 92 102,143,141,92,102,-1,-1,"['143', '141', '92', '102']",4,0.7809215050594361,241,10179,7949,5
242,242,242,3,2,69 2 107 92 102,69,2,107,92,102,-1,"['69', '2', '107', '92', '102']",5,0.7229164101932783,242,32492,23489,4
243,243,243,1,2,90 100 92 102,90,100,92,102,-1,-1,"['90', '100', '92', '102']",4,0.8823529411764706,243,136,120,5
244,244,244,3,2,143 30 92 102,143,30,92,102,-1,-1,"['143', '30', '92', '102']",4,0.6623224238360642,244,23863,15805,18
245,245,245,3,2,143 62 71 92 102,143,62,71,92,102,-1,"['143', '62', '71', '92', '102']",5,0.7621884702525803,245,11917,9083,4
246,246,246,0,2,90 100 38 102,90,100,38,102,-1,-1,"['90', '100', '38', '102']",4,0.8696996466431095,246,6792,5907,5
247,247,247,0,2,143 114 38 29,143,114,38,29,-1,-1,"['143', '114', '38', '29']",4,0.7053281351526965,247,9234,6513,2
248,248,248,0,2,69 138 41 29 102,69,138,41,29,102,-1,"['69', '138', '41', '29', '102']",5,0.8237719401578514,248,16978,13986,4
249,249,249,3,2,138 41 162 38 102,138,41,162,38,102,-1,"['138', '41', '162', '38', '102']",5,0.7843994639960505,249,14179,11122,4
250,250,250,0,2,148 32 92 29,148,32,92,29,-1,-1,"['148', '32', '92', '29']",4,0.7148862066894853,250,16653,11905,9
251,251,251,1,2,143 141 38 92,143,141,38,92,-1,-1,"['143', '141', '38', '92']",4,0.8613110663211441,251,10419,8974,5
252,252,252,3,2,90 100 92 102,90,100,92,102,-1,-1,"['90', '100', '92', '102']",4,0.707361268403171,252,8830,6246,5
253,253,253,1,2,148 32 92 102,148,32,92,102,-1,-1,"['148', '32', '92', '102']",4,0.5770698692178515,253,19651,11340,18
254,254,254,3,2,90 100 38 102,90,100,38,102,-1,-1,"['90', '100', '38', '102']",4,0.672260718925942,254,9236,6209,5
255,255,255,3,2,155 119 92 29,155,119,92,29,-1,-1,"['155', '119', '92', '29']",4,0.5868501056319885,255,19407,11389,11
256,256,256,3,2,62 148 32 38 92,62,148,32,38,92,-1,"['62', '148', '32', '38', '92']",5,0.8093385214007782,256,257,208,4
257,257,257,0,2,17 56 81 29,17,56,81,29,-1,-1,"['17', '56', '81', '29']",4,0.8042328042328042,257,567,456,15
258,258,258,1,2,143 30 81 92,143,30,81,92,-1,-1,"['143', '30', '81', '92']",4,0.5734604994762666,258,36278,20804,18
259,259,259,1,2,62 138 41 81 29,62,138,41,81,29,-1,"['62', '138', '41', '81', '29']",5,0.6550831792975971,259,16230,10632,5
260,260,260,3,2,90 100 38 29,90,100,38,29,-1,-1,"['90', '100', '38', '29']",4,0.6653418581878924,260,17361,11551,2
261,261,261,1,2,137 88 81 92,137,88,81,92,-1,-1,"['137', '88', '81', '92']",4,0.7500958588957055,261,10432,7825,18
262,262,262,0,2,143 105 38 29,143,105,38,29,-1,-1,"['143', '105', '38', '29']",4,0.7507922038459869,262,23037,17296,2
263,263,263,1,2,138 41 162 81 29,138,41,162,81,29,-1,"['138', '41', '162', '81', '29']",5,0.7192163325093839,263,10923,7856,0
264,264,264,0,2,143 176 38 81,143,176,38,81,-1,-1,"['143', '176', '38', '81']",4,0.8281177453802582,264,10769,8918,5
265,265,265,1,2,143 140 38 29,143,140,38,29,-1,-1,"['143', '140', '38', '29']",4,0.8432532972607373,265,11828,9974,2
266,266,266,3,2,2 107 62 92 29,2,107,62,92,29,-1,"['2', '107', '62', '92', '29']",5,0.8193614478401913,266,11714,9598,5
267,267,267,0,2,143 20 38 29,143,20,38,29,-1,-1,"['143', '20', '38', '29']",4,0.7641602095383608,267,9163,7002,12
268,268,268,3,2,143 140 69 38 92,143,140,69,38,92,-1,"['143', '140', '69', '38', '92']",5,0.8208995181152954,268,11206,9199,4
269,269,269,1,2,62 155 163 38 29,62,155,163,38,29,-1,"['62', '155', '163', '38', '29']",5,0.7493886624675806,269,13495,10113,0
270,270,270,3,2,148 32 81 92,148,32,81,92,-1,-1,"['148', '32', '81', '92']",4,0.6569318811150083,270,27085,17793,18
271,271,271,1,2,90 100 92 29,90,100,92,29,-1,-1,"['90', '100', '92', '29']",4,0.4638743455497382,271,955,443,11
272,272,272,0,2,137 88 162 38 92,137,88,162,38,92,-1,"['137', '88', '162', '38', '92']",5,0.805945558739255,272,13960,11251,4
273,273,273,3,2,143 114 81 29,143,114,81,29,-1,-1,"['143', '114', '81', '29']",4,0.7588316558121176,273,5067,3845,2
274,274,274,3,2,62 155 163 162 38 29,62,155,163,162,38,29,"['62', '155', '163', '162', '38', '29']",6,0.9144971924451251,274,11754,10749,0
275,275,275,0,2,62 155 163 81 92,62,155,163,81,92,-1,"['62', '155', '163', '81', '92']",5,0.7600797077382929,275,15055,11443,4
276,276,276,3,2,90 100 38 81,90,100,38,81,-1,-1,"['90', '100', '38', '81']",4,0.7231012658227848,276,8216,5941,5
277,277,277,1,2,69 17 56 38 92,69,17,56,38,92,-1,"['69', '17', '56', '38', '92']",5,0.7158690878672754,277,28691,20539,4
278,278,278,1,2,2 107 81 92,2,107,81,92,-1,-1,"['2', '107', '81', '92']",4,0.6544026186579378,278,15275,9996,5
279,279,279,0,2,138 41 38 81,138,41,38,81,-1,-1,"['138', '41', '38', '81']",4,0.515211970074813,279,56140,28924,18
280,280,280,3,2,137 88 81 29,137,88,81,29,-1,-1,"['137', '88', '81', '29']",4,0.8231052590328396,280,12759,10502,2
281,281,281,1,2,138 41 38 92,138,41,38,92,-1,-1,"['138', '41', '38', '92']",4,0.4681881051175657,281,1446,677,18
282,282,282,1,2,143 30 69 162 81 29,143,30,69,162,81,29,"['143', '30', '69', '162', '81', '29']",6,0.6519731779707596,282,18194,11862,4
283,283,283,0,2,143 69 176 81 92,143,69,176,81,92,-1,"['143', '69', '176', '81', '92']",5,0.8131857913334574,283,10754,8745,4
284,284,284,1,2,155 163 81 29,155,163,81,29,-1,-1,"['155', '163', '81', '29']",4,0.5495622705450438,284,24787,13622,11
285,285,285,0,2,143 114 38 29,143,114,38,29,-1,-1,"['143', '114', '38', '29']",4,0.5298202969007726,285,11519,6103,11
286,286,286,1,2,62 155 163 38 81,62,155,163,38,81,-1,"['62', '155', '163', '38', '81']",5,0.8845832637380993,286,11974,10592,4
287,287,287,1,2,143 140 38 81,143,140,38,81,-1,-1,"['143', '140', '38', '81']",4,0.6811564695103329,287,9823,6691,5
288,288,288,0,2,143 176 6 81 92,143,176,6,81,92,-1,"['143', '176', '6', '81', '92']",5,0.6503708215398947,288,55822,36305,4
289,289,289,0,2,143 140 92 29,143,140,92,29,-1,-1,"['143', '140', '92', '29']",4,0.8831915128743507,289,9049,7992,2
290,290,290,1,2,143 141 38 81,143,141,38,81,-1,-1,"['143', '141', '38', '81']",4,0.6692558496355965,290,31284,20937,5
291,291,291,3,2,90 100 81 92,90,100,81,92,-1,-1,"['90', '100', '81', '92']",4,0.763261082670733,291,36724,28030,5
292,292,292,3,2,143 114 38 81,143,114,38,81,-1,-1,"['143', '114', '38', '81']",4,0.8414985590778098,292,1041,876,5
293,293,293,1,2,143 20 81 92,143,20,81,92,-1,-1,"['143', '20', '81', '92']",4,0.7629426009555599,293,15279,11657,18
294,294,294,3,2,155 119 38 81,155,119,38,81,-1,-1,"['155', '119', '38', '81']",4,0.8698106433847399,294,130917,113873,5
295,295,295,3,2,143 69 105 38 81,143,69,105,38,81,-1,"['143', '69', '105', '38', '81']",5,0.6801047120418848,295,15280,10392,4
296,296,296,0,2,143 114 92 29,143,114,92,29,-1,-1,"['143', '114', '92', '29']",4,0.6253540785746541,296,24359,15233,11
297,297,297,3,2,129 143 30 81 92,129,143,30,81,92,-1,"['129', '143', '30', '81', '92']",5,0.8530676368447164,297,12094,10317,4
298,298,298,1,2,69 155 163 38 81,69,155,163,38,81,-1,"['69', '155', '163', '38', '81']",5,0.738985158131945,298,12869,9510,4
299,299,299,3,2,137 88 38 81,137,88,38,81,-1,-1,"['137', '88', '38', '81']",4,0.6282051282051282,299,1092,686,18
300,300,300,0,2,155 119 81 92,155,119,81,92,-1,-1,"['155', '119', '81', '92']",4,0.8379611265370884,300,10084,8450,5
301,301,301,0,2,90 100 92 29,90,100,92,29,-1,-1,"['90', '100', '92', '29']",4,0.85273492286115,301,713,608,2
302,302,302,0,2,62 155 119 38 81,62,155,119,38,81,-1,"['62', '155', '119', '38', '81']",5,0.5689884823317402,302,12763,7262,4
303,303,303,1,2,143 140 81 92,143,140,81,92,-1,-1,"['143', '140', '81', '92']",4,0.7497607655502392,303,6270,4701,5
304,304,304,0,2,62 138 41 38 81,62,138,41,38,81,-1,"['62', '138', '41', '38', '81']",5,0.7577319587628866,304,194,147,4
305,305,305,3,2,143 69 176 81 92,143,69,176,81,92,-1,"['143', '69', '176', '81', '92']",5,0.7801774915573706,305,12733,9934,4
306,306,306,3,2,143 62 105 38 81,143,62,105,38,81,-1,"['143', '62', '105', '38', '81']",5,0.7406141493055556,306,18432,13651,4
307,307,307,1,2,62 155 163 38 81,62,155,163,38,81,-1,"['62', '155', '163', '38', '81']",5,0.7185665739882607,307,25896,18608,4
308,308,308,3,2,2 107 92 29,2,107,92,29,-1,-1,"['2', '107', '92', '29']",4,0.6410041841004184,308,11950,7660,15
309,309,309,1,2,2 32 81 92,2,32,81,92,-1,-1,"['2', '32', '81', '92']",4,0.49397246593908267,309,14019,6925,18
310,310,310,3,2,155 163 92 29,155,163,92,29,-1,-1,"['155', '163', '92', '29']",4,0.5975103734439834,310,241,144,2
311,311,311,3,2,129 143 30 38 92,129,143,30,38,92,-1,"['129', '143', '30', '38', '92']",5,0.6567455390400511,311,28189,18513,4
312,312,312,3,2,143 176 92 102,143,176,92,102,-1,-1,"['143', '176', '92', '102']",4,0.889374911810357,312,7087,6303,5
313,313,313,3,2,143 20 92 102,143,20,92,102,-1,-1,"['143', '20', '92', '102']",4,0.782856478250756,313,8598,6731,18
314,314,314,1,2,143 140 38 92,143,140,38,92,-1,-1,"['143', '140', '38', '92']",4,0.953524161280394,314,6498,6196,5
315,315,315,0,2,90 100 29 102,90,100,29,102,-1,-1,"['90', '100', '29', '102']",4,0.7387331769354242,315,8099,5983,5
316,316,316,1,2,129 143 30 162 92 102,129,143,30,162,92,102,"['129', '143', '30', '162', '92', '102']",6,0.9062605752961083,316,14775,13390,20
317,317,317,0,2,143 141 38 102,143,141,38,102,-1,-1,"['143', '141', '38', '102']",4,0.9331410872583573,317,9363,8737,5
318,318,318,0,2,143 114 38 102,143,114,38,102,-1,-1,"['143', '114', '38', '102']",4,0.7568974492451848,318,5763,4362,5
319,319,319,1,2,148 32 38 102,148,32,38,102,-1,-1,"['148', '32', '38', '102']",4,0.5730407882676444,319,17456,10003,18
320,320,320,0,2,129 143 176 92 102,129,143,176,92,102,-1,"['129', '143', '176', '92', '102']",5,0.9023285899094438,320,12368,11160,4
321,321,321,0,2,62 90 100 38 102,62,90,100,38,102,-1,"['62', '90', '100', '38', '102']",5,0.8099705665930832,321,10872,8806,4
322,322,322,1,2,2 107 38 92,2,107,38,92,-1,-1,"['2', '107', '38', '92']",4,0.5603215585025232,322,17042,9549,5
323,323,323,1,2,143 140 38 102,143,140,38,102,-1,-1,"['143', '140', '38', '102']",4,0.9337258200168208,323,5945,5551,5
324,324,324,3,2,138 41 38 102,138,41,38,102,-1,-1,"['138', '41', '38', '102']",4,0.7345074710759286,324,21349,15681,18
325,325,325,0,2,143 20 38 92,143,20,38,92,-1,-1,"['143', '20', '38', '92']",4,0.5118336234884487,325,21253,10878,18
326,326,326,3,2,62 100 148 92 102,62,100,148,92,102,-1,"['62', '100', '148', '92', '102']",5,0.7529747739171823,326,14707,11074,4
327,327,327,0,2,137 88 162 92 102,137,88,162,92,102,-1,"['137', '88', '162', '92', '102']",5,0.82580375782881,327,11975,9889,4
328,328,328,1,2,62 138 41 162 92 102,62,138,41,162,92,102,"['62', '138', '41', '162', '92', '102']",6,0.7395966109319937,328,13337,9864,20
329,329,329,3,2,155 163 92 102,155,163,92,102,-1,-1,"['155', '163', '92', '102']",4,0.6443222037439768,329,23451,15110,5
330,330,330,3,2,90 100 92 102,90,100,92,102,-1,-1,"['90', '100', '92', '102']",4,0.8624359479700433,330,7611,6564,5
331,331,331,1,2,143 114 38 102,143,114,38,102,-1,-1,"['143', '114', '38', '102']",4,0.6531669213788419,331,11778,7693,5
332,332,332,3,2,62 148 32 38 29,62,148,32,38,29,-1,"['62', '148', '32', '38', '29']",5,0.8475535786494137,332,14838,12576,2
333,333,333,3,2,143 71 29 102,143,71,29,102,-1,-1,"['143', '71', '29', '102']",4,0.8497045474008735,333,11677,9922,18
334,334,334,3,2,137 88 38 102,137,88,38,102,-1,-1,"['137', '88', '38', '102']",4,0.7074180563542266,334,17390,12302,5
335,335,335,0,2,2 107 162 92 29,2,107,162,92,29,-1,"['2', '107', '162', '92', '29']",5,0.6510929455333755,335,44284,28833,0
336,336,336,3,2,155 163 38 92,155,163,38,92,-1,-1,"['155', '163', '38', '92']",4,0.8449583372343413,336,10681,9025,5
337,337,337,0,2,90 100 92 102,90,100,92,102,-1,-1,"['90', '100', '92', '102']",4,0.8285157243366957,337,11797,9774,5
338,338,338,3,2,138 41 92 102,138,41,92,102,-1,-1,"['138', '41', '92', '102']",4,0.7700921332388377,338,14110,10866,18
339,339,339,0,2,143 141 38 102,143,141,38,102,-1,-1,"['143', '141', '38', '102']",4,0.8104033169996231,339,7959,6450,5
340,340,340,3,2,62 138 41 92 29,62,138,41,92,29,-1,"['62', '138', '41', '92', '29']",5,0.7745324786889579,340,15133,11721,5
341,341,341,3,2,17 56 162 38 92,17,56,162,38,92,-1,"['17', '56', '162', '38', '92']",5,0.8344471062917664,341,23793,19854,4
342,342,342,1,2,143 30 81 29,143,30,81,29,-1,-1,"['143', '30', '81', '29']",4,0.9076753310446297,342,8156,7403,9
343,343,343,0,2,143 20 81 92,143,20,81,92,-1,-1,"['143', '20', '81', '92']",4,0.8066068693940057,343,9142,7374,18
344,344,344,0,2,143 140 81 29,143,140,81,29,-1,-1,"['143', '140', '81', '29']",4,0.8560094034675286,344,6806,5826,2
345,345,345,1,2,155 163 162 81 29,155,163,162,81,29,-1,"['155', '163', '162', '81', '29']",5,0.8921974797168997,345,11586,10337,0
346,346,346,0,2,143 20 81 92,143,20,81,92,-1,-1,"['143', '20', '81', '92']",4,0.8507194244604317,346,556,473,18
347,347,347,1,2,62 90 100 38 29,62,90,100,38,29,-1,"['62', '90', '100', '38', '29']",5,0.7241379310344828,347,145,105,15
348,348,348,3,2,143 114 81 29,143,114,81,29,-1,-1,"['143', '114', '81', '29']",4,0.7939311030966297,348,8041,6384,2
349,349,349,1,2,17 56 162 38 81,17,56,162,38,81,-1,"['17', '56', '162', '38', '81']",5,0.8253818593249105,349,21212,17508,4
350,350,350,0,2,2 107 38 29,2,107,38,29,-1,-1,"['2', '107', '38', '29']",4,0.7432313820808858,350,14811,11008,15
351,351,351,0,2,143 30 92 29,143,30,92,29,-1,-1,"['143', '30', '92', '29']",4,0.8071161048689138,351,534,431,9
352,352,352,3,2,137 88 38 29,137,88,38,29,-1,-1,"['137', '88', '38', '29']",4,0.7665274023101499,352,12207,9357,12
353,353,353,1,2,62 138 41 38 92,62,138,41,38,92,-1,"['62', '138', '41', '38', '92']",5,0.6565260058881256,353,1019,669,4
354,354,354,3,2,62 148 32 38 29,62,148,32,38,29,-1,"['62', '148', '32', '38', '29']",5,0.7811993517017828,354,14191,11086,2
355,355,355,0,2,62 155 119 38 92,62,155,119,38,92,-1,"['62', '155', '119', '38', '92']",5,0.7128795335806769,355,26414,18830,4
356,356,356,0,2,143 176 92 29,143,176,92,29,-1,-1,"['143', '176', '92', '29']",4,0.8825021132713441,356,7098,6264,2
357,357,357,3,2,155 163 38 92,155,163,38,92,-1,-1,"['155', '163', '38', '92']",4,0.911630327916257,357,17291,15763,5
358,358,358,0,2,2 62 32 81 29,2,62,32,81,29,-1,"['2', '62', '32', '81', '29']",5,0.8319167223760864,358,10471,8711,15
359,359,359,3,2,62 148 32 38 29,62,148,32,38,29,-1,"['62', '148', '32', '38', '29']",5,0.7707226578969559,359,11859,9140,15
360,360,360,1,2,143 141 81 92,143,141,81,92,-1,-1,"['143', '141', '81', '92']",4,0.7734958433140764,360,14194,10979,5
361,361,361,1,2,2 107 62 38 81,2,107,62,38,81,-1,"['2', '107', '62', '38', '81']",5,0.8733763646505698,361,12549,10960,4
362,362,362,0,2,90 100 38 92,90,100,38,92,-1,-1,"['90', '100', '38', '92']",4,0.7572519083969466,362,655,496,5
363,363,363,3,2,62 155 119 81 92,62,155,119,81,92,-1,"['62', '155', '119', '81', '92']",5,0.4991883116883117,363,1232,615,4
364,364,364,1,2,143 141 38 81,143,141,38,81,-1,-1,"['143', '141', '38', '81']",4,0.802020202020202,364,495,397,5
365,365,365,1,2,155 163 81 29,155,163,81,29,-1,-1,"['155', '163', '81', '29']",4,0.5377309208339269,365,21057,11323,11
366,366,366,3,2,143 30 38 92,143,30,38,92,-1,-1,"['143', '30', '38', '92']",4,0.8716859864570182,366,8713,7595,18
367,367,367,0,2,143 62 176 92 102,143,62,176,92,102,-1,"['143', '62', '176', '92', '102']",5,0.7651729656530838,367,16246,12431,4
368,368,368,3,2,143 114 92 29,143,114,92,29,-1,-1,"['143', '114', '92', '29']",4,0.6169745172937052,368,19111,11791,11
369,369,369,3,2,143 105 38 102,143,105,38,102,-1,-1,"['143', '105', '38', '102']",4,0.7613258702116494,369,22868,17410,5
370,370,370,0,2,143 176 92 29,143,176,92,29,-1,-1,"['143', '176', '92', '29']",4,0.8463387277679859,370,12482,10564,2
371,371,371,3,2,143 140 69 38 102,143,140,69,38,102,-1,"['143', '140', '69', '38', '102']",5,0.9387139842370472,371,23219,21796,4
372,372,372,0,2,129 143 30 92 102,129,143,30,92,102,-1,"['129', '143', '30', '92', '102']",5,0.8665188868585807,372,33383,28927,4
373,373,373,0,2,62 90 100 92 102,62,90,100,92,102,-1,"['62', '90', '100', '92', '102']",5,0.8204200700116686,373,8570,7031,4
374,374,374,1,2,2 107 38 102,2,107,38,102,-1,-1,"['2', '107', '38', '102']",4,0.6203570400230348,374,13892,8618,5
375,375,375,0,2,143 20 92 102,143,20,92,102,-1,-1,"['143', '20', '92', '102']",4,0.6579881656804734,375,10140,6672,18
376,376,376,1,2,62 90 100 38 102,62,90,100,38,102,-1,"['62', '90', '100', '38', '102']",5,0.6852584862660429,376,25011,17139,4
377,377,377,3,2,143 114 38 92,143,114,38,92,-1,-1,"['143', '114', '38', '92']",4,0.6455887019993652,377,12604,8137,5
378,378,378,1,2,90 100 38 102,90,100,38,102,-1,-1,"['90', '100', '38', '102']",4,0.9218910585817061,378,13622,12558,5
379,379,379,0,2,148 32 38 102,148,32,38,102,-1,-1,"['148', '32', '38', '102']",4,0.665253724112874,379,24771,16479,18
380,380,380,1,2,90 100 38 92,90,100,38,92,-1,-1,"['90', '100', '38', '92']",4,0.9433307632999229,380,7782,7341,5
381,381,381,1,2,148 32 92 29,148,32,92,29,-1,-1,"['148', '32', '92', '29']",4,0.6996830962173826,381,14831,10377,9
382,382,382,0,2,90 100 92 102,90,100,92,102,-1,-1,"['90', '100', '92', '102']",4,0.8298240553792905,382,10401,8631,5
383,383,383,3,2,137 88 92 102,137,88,92,102,-1,-1,"['137', '88', '92', '102']",4,0.5997978209592272,383,17806,10680,18
384,384,384,0,2,143 141 92 102,143,141,92,102,-1,-1,"['143', '141', '92', '102']",4,0.9045847335573691,384,16664,15074,5
385,385,385,1,2,138 41 92 29,138,41,92,29,-1,-1,"['138', '41', '92', '29']",4,0.8229711059049679,385,16647,13700,9
386,386,386,1,2,155 163 38 102,155,163,38,102,-1,-1,"['155', '163', '38', '102']",4,0.5809926705691377,386,20329,11811,5
387,387,387,0,2,137 88 29 102,137,88,29,102,-1,-1,"['137', '88', '29', '102']",4,0.8530528775927549,387,13692,11680,5
388,388,388,1,2,143 71 29 102,143,71,29,102,-1,-1,"['143', '71', '29', '102']",4,0.7242332135949158,388,10857,7863,18
389,389,389,3,2,137 88 38 102,137,88,38,102,-1,-1,"['137', '88', '38', '102']",4,0.7729051947190341,389,15073,11650,5
390,390,390,0,2,138 41 92 102,138,41,92,102,-1,-1,"['138', '41', '92', '102']",4,0.8470252832170455,390,13329,11290,18
391,391,391,0,2,90 100 38 92,90,100,38,92,-1,-1,"['90', '100', '38', '92']",4,0.7503993184964327,391,9391,7047,5
392,392,392,3,2,62 148 32 92 102,62,148,32,92,102,-1,"['62', '148', '32', '92', '102']",5,0.7384053866968724,392,15891,11734,4
